order_id,city,courier_id,origin_lat,origin_lng,dest_lat,dest_lng,order_time,delivery_time,healthcare_product
TECH-ORD-0768,Kolkata,C014,27.552759,87.028892,27.556596,87.03521,2024-06-02 14:40:00,2024-06-02 15:06:00,Thermometer
TECH-ORD-0769,Hyderabad,C002,25.732719,83.125969,25.733757,83.129032,2024-06-01 23:08:00,2024-06-01 23:46:00,Thermometer
TECH-ORD-0770,Chennai,C013,12.527979,73.265509,12.533796,73.274605,2024-06-02 12:27:00,2024-06-02 12:38:00,Vitamins
TECH-ORD-0771,Jaipur,C010,24.956127,83.048299,24.961933,83.05427,2024-06-01 15:54:00,2024-06-01 16:19:00,Sanitizer
TECH-ORD-0772,Ahmedabad,C018,24.259806,75.308348,24.264671,75.312307,2024-06-02 00:45:00,2024-06-02 01:25:00,Face Mask
TECH-ORD-0773,Bangalore,C004,14.599179,84.418772,14.606225,84.423512,2024-06-02 13:06:00,2024-06-02 13:29:00,Sanitizer
TECH-ORD-0774,Delhi,C012,14.07738,87.315536,14.083318,87.317153,2024-06-01 18:37:00,2024-06-01 18:54:00,Inhaler
TECH-ORD-0775,Bangalore,C008,13.574082,84.743798,13.576693,84.751682,2024-06-02 07:02:00,2024-06-02 07:19:00,BP Monitor
TECH-ORD-0776,Jaipur,C018,20.041175,74.436916,20.042924,74.445017,2024-06-02 08:06:00,2024-06-02 08:27:00,BP Monitor
TECH-ORD-0777,Ahmedabad,C007,21.324297,76.487665,21.332536,76.495804,2024-06-01 13:53:00,2024-06-01 14:07:00,Vitamins
TECH-ORD-0778,Delhi,C005,18.04583,80.795062,18.05575,80.802878,2024-06-02 07:59:00,2024-06-02 08:10:00,Thermometer
TECH-ORD-0779,Pune,C013,25.347324,79.380702,25.351946,79.38321,2024-06-03 02:23:00,2024-06-03 03:03:00,Glucose Meter
TECH-ORD-0780,Lucknow,C003,28.320114,84.348631,28.328141,84.354648,2024-06-02 15:15:00,2024-06-02 15:49:00,First Aid Kit
TECH-ORD-0781,Pune,C012,15.72469,73.157312,15.728889,73.167201,2024-06-02 09:25:00,2024-06-02 09:56:00,Vitamins
TECH-ORD-0782,Ahmedabad,C001,28.198961,86.212769,28.205313,86.218822,2024-06-01 15:57:00,2024-06-01 16:15:00,Sanitizer
TECH-ORD-0783,Kolkata,C016,21.47331,81.262908,21.481607,81.270983,2024-06-03 03:33:00,2024-06-03 04:03:00,Sanitizer
TECH-ORD-0784,Chennai,C010,21.1915,79.259817,21.200951,79.266801,2024-06-01 17:20:00,2024-06-01 17:46:00,First Aid Kit
TECH-ORD-0785,Ahmedabad,C005,17.056449,86.020321,17.060723,86.025805,2024-06-02 04:28:00,2024-06-02 05:04:00,Vitamins
TECH-ORD-0786,Bangalore,C001,28.400549,77.718676,28.409931,77.725102,2024-06-01 14:50:00,2024-06-01 15:23:00,Glucose Meter
TECH-ORD-0787,Mumbai,C004,28.285519,84.703655,28.291707,84.709895,2024-06-01 13:22:00,2024-06-01 13:46:00,Glucose Meter
TECH-ORD-0788,Bangalore,C009,17.551211,84.602347,17.552928,84.609762,2024-06-02 23:24:00,2024-06-03 00:08:00,Glucose Meter
TECH-ORD-0789,Hyderabad,C018,23.156048,74.105544,23.159855,74.114445,2024-06-01 14:20:00,2024-06-01 14:51:00,Inhaler
TECH-ORD-0790,Hyderabad,C002,14.726538,73.989688,14.735561,73.991071,2024-06-02 08:39:00,2024-06-02 09:14:00,First Aid Kit
TECH-ORD-0791,Jaipur,C004,16.782596,81.900458,16.784334,81.902974,2024-06-03 04:16:00,2024-06-03 04:32:00,Thermometer
TECH-ORD-0792,Bangalore,C016,16.031757,83.768914,16.040531,83.774501,2024-06-02 11:50:00,2024-06-02 12:00:00,Thermometer
TECH-ORD-0793,Jaipur,C009,21.849227,84.104488,21.852368,84.109356,2024-06-03 01:51:00,2024-06-03 02:25:00,Face Mask
TECH-ORD-0794,Chennai,C017,17.251317,74.663978,17.257522,74.667402,2024-06-03 02:04:00,2024-06-03 02:21:00,Glucose Meter
TECH-ORD-0795,Ahmedabad,C009,23.012626,80.411179,23.015346,80.414455,2024-06-01 16:45:00,2024-06-01 17:06:00,Vitamins
TECH-ORD-0796,Lucknow,C004,28.172446,76.450221,28.175696,76.45164,2024-06-01 12:55:00,2024-06-01 13:30:00,Face Mask
TECH-ORD-0797,Delhi,C007,16.970151,74.28476,16.972148,74.292026,2024-06-02 12:13:00,2024-06-02 12:29:00,Inhaler
TECH-ORD-0798,Pune,C007,19.745566,74.829567,19.749885,74.839362,2024-06-02 09:51:00,2024-06-02 10:34:00,First Aid Kit
TECH-ORD-0799,Hyderabad,C015,23.235458,86.136108,23.23815,86.143101,2024-06-03 05:12:00,2024-06-03 05:37:00,Sanitizer
TECH-ORD-0800,Kolkata,C016,27.871159,79.454134,27.873586,79.462166,2024-06-01 12:04:00,2024-06-01 12:43:00,Glucose Meter
TECH-ORD-0801,Jaipur,C010,15.79795,74.251291,15.800544,74.259213,2024-06-02 16:18:00,2024-06-02 17:01:00,Face Mask
TECH-ORD-0802,Mumbai,C019,19.856237,77.31483,19.865012,77.323385,2024-06-02 10:39:00,2024-06-02 11:06:00,Glucose Meter
TECH-ORD-0803,Delhi,C016,16.063507,86.881112,16.06888,86.884082,2024-06-02 21:39:00,2024-06-02 22:21:00,Glucose Meter
TECH-ORD-0804,Delhi,C004,16.831444,78.388239,16.840202,78.393887,2024-06-02 05:10:00,2024-06-02 05:45:00,Inhaler
TECH-ORD-0805,Bangalore,C003,21.68275,86.564113,21.691037,86.571933,2024-06-03 05:37:00,2024-06-03 06:22:00,BP Monitor
TECH-ORD-0806,Lucknow,C019,25.437372,80.925658,25.443127,80.928,2024-06-01 09:20:00,2024-06-01 09:50:00,Thermometer
TECH-ORD-0807,Jaipur,C014,21.694676,72.515392,21.698433,72.523269,2024-06-02 01:08:00,2024-06-02 01:35:00,Glucose Meter
TECH-ORD-0808,Lucknow,C007,22.696535,83.151701,22.700747,83.15612,2024-06-03 02:38:00,2024-06-03 03:00:00,Vitamins
TECH-ORD-0809,Chennai,C011,13.241443,77.839576,13.245444,77.842624,2024-06-02 22:23:00,2024-06-02 22:34:00,Inhaler
TECH-ORD-0810,Mumbai,C004,21.65379,74.66911,21.658994,74.674925,2024-06-01 12:57:00,2024-06-01 13:13:00,BP Monitor
TECH-ORD-0811,Jaipur,C015,24.132872,76.007059,24.134202,76.008164,2024-06-03 00:06:00,2024-06-03 00:42:00,Inhaler
TECH-ORD-0812,Mumbai,C009,22.924774,86.639715,22.934086,86.646221,2024-06-01 14:23:00,2024-06-01 14:49:00,Face Mask
TECH-ORD-0813,Lucknow,C018,24.586792,87.418041,24.590285,87.420544,2024-06-03 07:30:00,2024-06-03 07:40:00,Face Mask
TECH-ORD-0814,Kolkata,C007,25.382703,86.61082,25.385767,86.617001,2024-06-01 08:00:00,2024-06-01 08:37:00,Glucose Meter
TECH-ORD-0815,Pune,C012,24.69719,81.349739,24.707016,81.355884,2024-06-03 05:33:00,2024-06-03 06:00:00,Face Mask
TECH-ORD-0816,Chennai,C006,25.812391,76.217679,25.820837,76.220458,2024-06-02 04:08:00,2024-06-02 04:47:00,First Aid Kit
TECH-ORD-0817,Bangalore,C015,16.147485,74.647034,16.150323,74.653678,2024-06-02 04:27:00,2024-06-02 05:04:00,First Aid Kit
TECH-ORD-0818,Delhi,C003,26.0022,75.022623,26.003517,75.025198,2024-06-02 12:41:00,2024-06-02 12:57:00,Glucose Meter
TECH-ORD-0819,Mumbai,C006,15.923089,74.939046,15.931402,74.942442,2024-06-02 19:30:00,2024-06-02 20:15:00,Thermometer
TECH-ORD-0820,Jaipur,C019,27.073084,87.09022,27.075501,87.100195,2024-06-02 20:22:00,2024-06-02 20:45:00,Face Mask
TECH-ORD-0821,Kolkata,C014,15.287489,85.799686,15.293945,85.809022,2024-06-01 09:22:00,2024-06-01 09:44:00,Sanitizer
TECH-ORD-0822,Ahmedabad,C010,18.592068,81.021113,18.594106,81.028364,2024-06-01 11:40:00,2024-06-01 12:04:00,Face Mask
TECH-ORD-0823,Jaipur,C004,21.576044,78.778501,21.584394,78.779977,2024-06-01 20:16:00,2024-06-01 21:00:00,Inhaler
TECH-ORD-0824,Chennai,C005,16.402989,73.307928,16.404657,73.313779,2024-06-01 13:42:00,2024-06-01 14:13:00,BP Monitor
TECH-ORD-0825,Jaipur,C018,14.01627,76.658691,14.017666,76.664106,2024-06-01 22:00:00,2024-06-01 22:18:00,BP Monitor
TECH-ORD-0826,Chennai,C003,20.882301,82.439375,20.888221,82.447015,2024-06-02 05:58:00,2024-06-02 06:37:00,BP Monitor
TECH-ORD-0827,Delhi,C009,28.573243,77.859366,28.574489,77.86635,2024-06-01 09:39:00,2024-06-01 09:50:00,Vitamins
TECH-ORD-0828,Mumbai,C011,15.174509,84.29257,15.1817,84.297897,2024-06-01 14:42:00,2024-06-01 15:20:00,First Aid Kit
TECH-ORD-0829,Jaipur,C012,13.436784,82.520969,13.439132,82.525149,2024-06-02 09:52:00,2024-06-02 10:09:00,Sanitizer
TECH-ORD-0830,Jaipur,C010,24.682676,76.65304,24.689079,76.659227,2024-06-02 16:32:00,2024-06-02 17:00:00,BP Monitor
TECH-ORD-0831,Kolkata,C017,27.239623,73.723266,27.245136,73.731361,2024-06-02 05:26:00,2024-06-02 06:00:00,Thermometer
TECH-ORD-0832,Kolkata,C002,20.706611,79.92125,20.713569,79.930222,2024-06-02 09:47:00,2024-06-02 10:19:00,BP Monitor
TECH-ORD-0833,Pune,C003,18.356362,80.700766,18.362429,80.703888,2024-06-01 18:11:00,2024-06-01 18:38:00,BP Monitor
TECH-ORD-0834,Jaipur,C008,28.539794,78.372307,28.542326,78.378498,2024-06-03 09:48:00,2024-06-03 10:00:00,Vitamins
TECH-ORD-0835,Jaipur,C002,22.619432,73.341488,22.628136,73.347512,2024-06-03 02:11:00,2024-06-03 02:43:00,First Aid Kit
TECH-ORD-0836,Bangalore,C020,25.120667,87.654893,25.122799,87.656439,2024-06-01 11:12:00,2024-06-01 11:29:00,Sanitizer
TECH-ORD-0837,Ahmedabad,C009,26.026467,74.476391,26.027512,74.483021,2024-06-02 01:39:00,2024-06-02 02:00:00,Inhaler
TECH-ORD-0838,Jaipur,C016,20.575158,87.298868,20.583033,87.304623,2024-06-01 12:22:00,2024-06-01 12:57:00,Glucose Meter
TECH-ORD-0839,Hyderabad,C008,15.01268,73.544317,15.016336,73.546855,2024-06-02 23:00:00,2024-06-02 23:29:00,Thermometer
TECH-ORD-0840,Ahmedabad,C010,15.0676,76.363528,15.071915,76.371055,2024-06-02 20:04:00,2024-06-02 20:41:00,Sanitizer
TECH-ORD-0841,Chennai,C004,17.506921,84.882357,17.515319,84.885981,2024-06-03 03:07:00,2024-06-03 03:41:00,Inhaler
TECH-ORD-0842,Delhi,C012,27.823308,78.448742,27.825987,78.45684,2024-06-03 09:13:00,2024-06-03 09:46:00,Face Mask
TECH-ORD-0843,Pune,C018,23.576755,77.180175,23.577965,77.181936,2024-06-02 09:45:00,2024-06-02 10:14:00,Sanitizer
TECH-ORD-0844,Ahmedabad,C009,26.491163,80.656991,26.50041,80.658194,2024-06-01 23:25:00,2024-06-01 23:41:00,Glucose Meter
TECH-ORD-0845,Pune,C008,21.502232,80.475066,21.506216,80.484819,2024-06-02 15:47:00,2024-06-02 16:00:00,First Aid Kit
TECH-ORD-0846,Pune,C002,17.202941,82.65722,17.205783,82.660165,2024-06-02 08:14:00,2024-06-02 08:36:00,Face Mask
TECH-ORD-0847,Jaipur,C009,22.003813,86.551905,22.012073,86.560159,2024-06-01 14:08:00,2024-06-01 14:24:00,BP Monitor
TECH-ORD-0848,Lucknow,C015,21.030372,83.96879,21.03683,83.971578,2024-06-03 00:30:00,2024-06-03 00:45:00,Glucose Meter
TECH-ORD-0849,Chennai,C016,16.008333,78.933927,16.017274,78.94262,2024-06-03 09:22:00,2024-06-03 09:36:00,Inhaler
TECH-ORD-0850,Mumbai,C020,24.843162,80.406824,24.84502,80.416471,2024-06-02 11:47:00,2024-06-02 12:32:00,Sanitizer
TECH-ORD-0851,Jaipur,C001,12.679292,75.448723,12.680557,75.450684,2024-06-02 12:19:00,2024-06-02 12:36:00,Vitamins
TECH-ORD-0852,Jaipur,C005,26.05933,80.833297,26.063335,80.840028,2024-06-02 17:57:00,2024-06-02 18:23:00,First Aid Kit
TECH-ORD-0853,Hyderabad,C020,14.437466,84.014026,14.444055,84.016949,2024-06-02 09:06:00,2024-06-02 09:38:00,Glucose Meter
TECH-ORD-0854,Delhi,C002,13.741452,82.10611,13.748205,82.112285,2024-06-01 15:25:00,2024-06-01 16:09:00,Vitamins
TECH-ORD-0855,Hyderabad,C008,16.244721,80.915755,16.246975,80.925727,2024-06-01 21:17:00,2024-06-01 21:37:00,Vitamins
TECH-ORD-0856,Delhi,C007,22.317877,80.542082,22.321894,80.546846,2024-06-01 14:17:00,2024-06-01 14:43:00,Sanitizer
TECH-ORD-0857,Bangalore,C010,14.615663,81.014927,14.619965,81.016118,2024-06-02 07:02:00,2024-06-02 07:27:00,Face Mask
TECH-ORD-0858,Kolkata,C013,19.449321,87.864364,19.451185,87.872081,2024-06-02 13:07:00,2024-06-02 13:18:00,First Aid Kit
TECH-ORD-0859,Bangalore,C007,26.67993,73.377887,26.68451,73.384354,2024-06-01 09:51:00,2024-06-01 10:25:00,Face Mask
TECH-ORD-0860,Delhi,C015,13.671664,87.459973,13.679572,87.463259,2024-06-02 07:14:00,2024-06-02 07:46:00,BP Monitor
TECH-ORD-0861,Bangalore,C014,20.748469,75.41583,20.757096,75.42065,2024-06-02 22:19:00,2024-06-02 22:38:00,Glucose Meter
TECH-ORD-0862,Lucknow,C007,28.43531,85.728388,28.437352,85.732124,2024-06-02 21:51:00,2024-06-02 22:01:00,Thermometer
TECH-ORD-0863,Jaipur,C015,25.134689,77.954744,25.143904,77.962374,2024-06-02 20:05:00,2024-06-02 20:23:00,Face Mask
TECH-ORD-0864,Ahmedabad,C002,15.936054,82.750138,15.937977,82.754473,2024-06-03 07:10:00,2024-06-03 07:21:00,Face Mask
TECH-ORD-0865,Lucknow,C002,20.721488,88.283026,20.725092,88.289193,2024-06-01 09:04:00,2024-06-01 09:42:00,First Aid Kit
TECH-ORD-0866,Hyderabad,C019,25.58062,78.906851,25.590103,78.911638,2024-06-03 02:37:00,2024-06-03 03:11:00,Thermometer
TECH-ORD-0867,Hyderabad,C018,22.901259,84.579483,22.909109,84.588171,2024-06-01 14:07:00,2024-06-01 14:50:00,Inhaler
TECH-ORD-0868,Hyderabad,C005,21.168969,78.331309,21.172202,78.335282,2024-06-01 15:01:00,2024-06-01 15:29:00,Thermometer
TECH-ORD-0869,Bangalore,C017,26.880728,81.561893,26.890308,81.570908,2024-06-01 15:23:00,2024-06-01 15:44:00,Face Mask
TECH-ORD-0870,Chennai,C010,25.143153,84.843952,25.152799,84.845445,2024-06-03 02:28:00,2024-06-03 02:39:00,BP Monitor
TECH-ORD-0871,Jaipur,C016,15.010157,82.678162,15.019181,82.684939,2024-06-01 19:52:00,2024-06-01 20:15:00,Thermometer
TECH-ORD-0872,Hyderabad,C018,27.77751,84.012388,27.784542,84.01881,2024-06-02 08:41:00,2024-06-02 09:06:00,BP Monitor
TECH-ORD-0873,Jaipur,C005,23.137949,81.428713,23.141511,81.42974,2024-06-02 07:31:00,2024-06-02 08:07:00,Vitamins
TECH-ORD-0874,Mumbai,C005,27.115109,81.494257,27.12335,81.502314,2024-06-02 11:43:00,2024-06-02 12:15:00,Inhaler
TECH-ORD-0875,Jaipur,C005,19.53883,76.727662,19.543235,76.732324,2024-06-01 12:58:00,2024-06-01 13:21:00,Thermometer
TECH-ORD-0876,Bangalore,C018,20.310691,79.276379,20.313003,79.279092,2024-06-02 20:04:00,2024-06-02 20:34:00,Inhaler
TECH-ORD-0877,Lucknow,C011,28.378719,84.425547,28.382123,84.43142,2024-06-02 00:25:00,2024-06-02 00:54:00,Sanitizer
TECH-ORD-0878,Jaipur,C009,22.632458,73.154121,22.637764,73.157135,2024-06-01 08:26:00,2024-06-01 09:08:00,Glucose Meter
TECH-ORD-0879,Ahmedabad,C020,18.820154,86.56632,18.828658,86.574189,2024-06-02 18:23:00,2024-06-02 18:45:00,Thermometer
TECH-ORD-0880,Mumbai,C003,23.323401,85.456979,23.332091,85.45841,2024-06-01 12:31:00,2024-06-01 13:05:00,Thermometer
TECH-ORD-0881,Jaipur,C002,22.411356,76.942159,22.420077,76.946052,2024-06-02 14:56:00,2024-06-02 15:32:00,Sanitizer
TECH-ORD-0882,Delhi,C017,15.672438,81.759375,15.674731,81.766945,2024-06-01 23:03:00,2024-06-01 23:30:00,Thermometer
TECH-ORD-0883,Hyderabad,C001,27.012616,79.504143,27.01414,79.513629,2024-06-01 17:32:00,2024-06-01 18:07:00,Vitamins
TECH-ORD-0884,Ahmedabad,C005,22.161364,77.970194,22.170216,77.977719,2024-06-02 16:22:00,2024-06-02 16:56:00,Face Mask
TECH-ORD-0885,Bangalore,C006,21.651162,87.332069,21.652367,87.341498,2024-06-03 06:03:00,2024-06-03 06:47:00,First Aid Kit
TECH-ORD-0886,Hyderabad,C003,28.217888,75.646968,28.220082,75.65635,2024-06-02 08:25:00,2024-06-02 08:45:00,Glucose Meter
TECH-ORD-0887,Chennai,C012,27.335618,78.889409,27.340796,78.892253,2024-06-01 19:12:00,2024-06-01 19:28:00,Inhaler
TECH-ORD-0888,Mumbai,C020,15.141179,78.537728,15.149606,78.547544,2024-06-02 05:41:00,2024-06-02 05:59:00,Face Mask
TECH-ORD-0889,Kolkata,C016,21.344547,88.019094,21.349574,88.028117,2024-06-02 21:13:00,2024-06-02 21:41:00,First Aid Kit
TECH-ORD-0890,Hyderabad,C009,22.092765,84.044764,22.094195,84.053541,2024-06-02 04:04:00,2024-06-02 04:46:00,Face Mask
TECH-ORD-0891,Bangalore,C004,19.475846,77.026729,19.482984,77.035217,2024-06-02 11:11:00,2024-06-02 11:51:00,Thermometer
TECH-ORD-0892,Jaipur,C004,27.533298,86.890174,27.538919,86.89941,2024-06-01 13:07:00,2024-06-01 13:17:00,Sanitizer
TECH-ORD-0893,Delhi,C003,26.72832,86.72538,26.730241,86.72812,2024-06-02 19:27:00,2024-06-02 20:03:00,Glucose Meter
TECH-ORD-0894,Delhi,C019,21.347052,84.183937,21.353511,84.187042,2024-06-02 13:04:00,2024-06-02 13:28:00,BP Monitor
TECH-ORD-0895,Jaipur,C008,26.695162,85.98804,26.699028,85.989303,2024-06-01 23:37:00,2024-06-02 00:15:00,First Aid Kit
TECH-ORD-0896,Bangalore,C016,25.231228,81.857498,25.238355,81.867448,2024-06-02 14:57:00,2024-06-02 15:37:00,Face Mask
TECH-ORD-0897,Bangalore,C013,26.454652,80.39415,26.46292,80.40289,2024-06-01 09:03:00,2024-06-01 09:36:00,Thermometer
TECH-ORD-0898,Bangalore,C013,21.264868,73.834814,21.271531,73.838765,2024-06-01 18:52:00,2024-06-01 19:07:00,Face Mask
TECH-ORD-0899,Ahmedabad,C012,12.750058,77.836052,12.757239,77.840697,2024-06-01 18:15:00,2024-06-01 18:29:00,BP Monitor
TECH-ORD-0900,Jaipur,C006,13.675151,81.570789,13.680262,81.577137,2024-06-01 10:41:00,2024-06-01 11:26:00,Face Mask
TECH-ORD-0901,Lucknow,C018,25.014248,76.771607,25.017847,76.777528,2024-06-01 09:06:00,2024-06-01 09:26:00,First Aid Kit
TECH-ORD-0902,Delhi,C002,26.293162,85.198159,26.29623,85.206735,2024-06-02 13:34:00,2024-06-02 14:00:00,First Aid Kit
TECH-ORD-0903,Jaipur,C010,23.005717,77.247305,23.012204,77.253287,2024-06-01 12:30:00,2024-06-01 12:45:00,BP Monitor
TECH-ORD-0904,Hyderabad,C012,19.819349,81.182714,19.828565,81.189972,2024-06-02 14:07:00,2024-06-02 14:22:00,BP Monitor
TECH-ORD-0905,Pune,C006,16.310503,81.148658,16.316356,81.158407,2024-06-01 20:44:00,2024-06-01 20:55:00,Thermometer
TECH-ORD-0906,Lucknow,C015,16.962651,84.897212,16.969302,84.906972,2024-06-02 17:47:00,2024-06-02 18:31:00,Inhaler
TECH-ORD-0907,Kolkata,C013,21.281516,86.125407,21.286991,86.134017,2024-06-01 16:50:00,2024-06-01 17:20:00,Face Mask
TECH-ORD-0908,Jaipur,C019,15.668452,88.310517,15.672316,88.316237,2024-06-02 11:12:00,2024-06-02 11:33:00,Vitamins
TECH-ORD-0909,Chennai,C012,13.330925,76.790197,13.335168,76.800147,2024-06-02 10:00:00,2024-06-02 10:31:00,Inhaler
TECH-ORD-0910,Kolkata,C019,13.114074,83.208874,13.116657,83.216592,2024-06-02 09:34:00,2024-06-02 10:01:00,Glucose Meter
TECH-ORD-0911,Hyderabad,C006,27.636412,78.745379,27.640589,78.753716,2024-06-02 04:04:00,2024-06-02 04:25:00,Glucose Meter
TECH-ORD-0912,Chennai,C005,23.580049,84.261623,23.588522,84.264623,2024-06-01 21:16:00,2024-06-01 22:00:00,BP Monitor
TECH-ORD-0913,Lucknow,C004,18.002606,75.117913,18.006557,75.12371,2024-06-02 07:03:00,2024-06-02 07:43:00,Glucose Meter
TECH-ORD-0914,Delhi,C011,18.796477,87.910106,18.799472,87.917358,2024-06-02 07:26:00,2024-06-02 08:09:00,Thermometer
TECH-ORD-0915,Lucknow,C012,14.164767,86.173282,14.172163,86.177605,2024-06-01 09:45:00,2024-06-01 10:26:00,Sanitizer
TECH-ORD-0916,Jaipur,C009,27.992569,87.588588,27.996453,87.593978,2024-06-03 06:25:00,2024-06-03 06:53:00,Sanitizer
TECH-ORD-0917,Hyderabad,C008,12.625621,77.382802,12.634666,77.391221,2024-06-01 13:05:00,2024-06-01 13:22:00,Glucose Meter
TECH-ORD-0918,Kolkata,C020,20.345266,73.249642,20.351504,73.253064,2024-06-01 10:34:00,2024-06-01 10:49:00,Glucose Meter
TECH-ORD-0919,Pune,C007,18.887271,73.894646,18.89572,73.897466,2024-06-01 22:47:00,2024-06-01 23:08:00,Vitamins
TECH-ORD-0920,Pune,C020,26.854319,85.505785,26.86004,85.508928,2024-06-02 13:05:00,2024-06-02 13:43:00,First Aid Kit
TECH-ORD-0921,Pune,C002,12.769174,82.363249,12.777952,82.371471,2024-06-02 03:21:00,2024-06-02 03:36:00,Vitamins
TECH-ORD-0922,Bangalore,C012,15.373245,78.598577,15.38051,78.60429,2024-06-02 22:19:00,2024-06-02 22:32:00,Sanitizer
TECH-ORD-0923,Lucknow,C005,24.77301,72.601652,24.778638,72.607672,2024-06-02 07:46:00,2024-06-02 08:21:00,Vitamins
TECH-ORD-0924,Delhi,C005,27.658076,81.368282,27.662821,81.377882,2024-06-02 23:50:00,2024-06-03 00:32:00,Thermometer
TECH-ORD-0925,Ahmedabad,C015,21.237673,76.93742,21.245028,76.943012,2024-06-03 05:41:00,2024-06-03 06:08:00,First Aid Kit
TECH-ORD-0926,Jaipur,C011,24.370057,79.216573,24.378145,79.225148,2024-06-02 03:39:00,2024-06-02 04:00:00,First Aid Kit
TECH-ORD-0927,Jaipur,C005,17.425949,82.260342,17.433188,82.27021,2024-06-01 09:44:00,2024-06-01 10:02:00,Thermometer
TECH-ORD-0928,Bangalore,C002,13.192024,85.240373,13.19885,85.243462,2024-06-02 00:08:00,2024-06-02 00:26:00,BP Monitor
TECH-ORD-0929,Mumbai,C011,26.55957,73.597756,26.560874,73.600592,2024-06-03 03:12:00,2024-06-03 03:49:00,Glucose Meter
TECH-ORD-0930,Jaipur,C006,23.544005,77.014557,23.550557,77.019029,2024-06-03 02:19:00,2024-06-03 03:00:00,Face Mask
TECH-ORD-0931,Delhi,C016,28.110877,83.475196,28.119966,83.483295,2024-06-03 09:06:00,2024-06-03 09:34:00,BP Monitor
TECH-ORD-0932,Ahmedabad,C005,24.606701,74.572507,24.614034,74.58178,2024-06-02 03:39:00,2024-06-02 04:02:00,BP Monitor
TECH-ORD-0933,Mumbai,C017,16.042857,85.441874,16.04481,85.444077,2024-06-01 12:17:00,2024-06-01 12:35:00,Glucose Meter
TECH-ORD-0934,Chennai,C020,14.810186,85.870653,14.812019,85.875048,2024-06-01 08:33:00,2024-06-01 08:48:00,Vitamins
TECH-ORD-0935,Jaipur,C008,19.223041,80.284707,19.227146,80.290499,2024-06-02 16:11:00,2024-06-02 16:46:00,BP Monitor
TECH-ORD-0936,Jaipur,C003,23.269162,75.310366,23.27434,75.313709,2024-06-02 08:47:00,2024-06-02 09:32:00,Glucose Meter
TECH-ORD-0937,Hyderabad,C016,14.699224,74.951257,14.701506,74.953069,2024-06-03 05:43:00,2024-06-03 06:22:00,Thermometer
TECH-ORD-0938,Ahmedabad,C018,16.396703,74.133155,16.404167,74.142798,2024-06-03 04:03:00,2024-06-03 04:43:00,Inhaler
TECH-ORD-0939,Delhi,C003,19.904959,75.923933,19.907915,75.930014,2024-06-02 23:46:00,2024-06-03 00:07:00,Thermometer
TECH-ORD-0940,Bangalore,C011,15.45409,74.97574,15.457017,74.980448,2024-06-01 19:41:00,2024-06-01 19:57:00,Sanitizer
TECH-ORD-0941,Ahmedabad,C011,23.15021,81.799036,23.156166,81.802164,2024-06-01 19:22:00,2024-06-01 19:52:00,Face Mask
TECH-ORD-0942,Pune,C008,25.288301,86.102018,25.297758,86.105419,2024-06-01 16:20:00,2024-06-01 17:01:00,BP Monitor
TECH-ORD-0943,Kolkata,C016,16.041426,85.359883,16.047566,85.363232,2024-06-02 01:19:00,2024-06-02 02:00:00,First Aid Kit
TECH-ORD-0944,Lucknow,C004,15.429957,79.611757,15.434906,79.614438,2024-06-01 19:54:00,2024-06-01 20:32:00,Face Mask
TECH-ORD-0945,Mumbai,C006,13.406109,76.418551,13.411852,76.42403,2024-06-01 15:40:00,2024-06-01 16:03:00,Thermometer
TECH-ORD-0946,Kolkata,C011,14.748977,87.625031,14.751153,87.626284,2024-06-03 06:05:00,2024-06-03 06:21:00,Glucose Meter
TECH-ORD-0947,Delhi,C012,18.940793,85.071273,18.943352,85.080223,2024-06-02 02:06:00,2024-06-02 02:51:00,BP Monitor
TECH-ORD-0948,Kolkata,C020,25.634804,83.407701,25.643577,83.412646,2024-06-03 06:40:00,2024-06-03 07:03:00,Sanitizer
TECH-ORD-0949,Pune,C017,18.290001,76.27354,18.298189,76.282843,2024-06-01 10:45:00,2024-06-01 11:07:00,Inhaler
TECH-ORD-0950,Bangalore,C009,28.341193,76.248609,28.347347,76.256757,2024-06-02 05:53:00,2024-06-02 06:10:00,Face Mask
TECH-ORD-0951,Kolkata,C003,18.128659,86.369461,18.134794,86.378818,2024-06-01 14:23:00,2024-06-01 14:34:00,Face Mask
TECH-ORD-0952,Delhi,C019,15.222014,87.242088,15.22899,87.24392,2024-06-01 21:34:00,2024-06-01 22:14:00,Inhaler
TECH-ORD-0953,Hyderabad,C017,15.618117,82.222173,15.622858,82.227404,2024-06-01 22:21:00,2024-06-01 23:02:00,Sanitizer
TECH-ORD-0954,Mumbai,C020,28.163085,74.801445,28.165451,74.80431,2024-06-01 16:03:00,2024-06-01 16:42:00,Vitamins
TECH-ORD-0955,Ahmedabad,C015,24.685393,74.725625,24.692454,74.727668,2024-06-02 10:07:00,2024-06-02 10:42:00,First Aid Kit
TECH-ORD-0956,Mumbai,C005,27.297572,73.156071,27.299796,73.160158,2024-06-02 20:07:00,2024-06-02 20:45:00,Thermometer
TECH-ORD-0957,Chennai,C007,27.487106,84.369564,27.489838,84.373987,2024-06-01 22:13:00,2024-06-01 22:57:00,Face Mask
TECH-ORD-0958,Bangalore,C006,19.882786,86.447806,19.884719,86.455685,2024-06-02 03:15:00,2024-06-02 03:36:00,Thermometer
